1365,45.5,1,1.205409796,-0.934806546,7.843399445,4
1368,45.6,1,1.219594971,-0.948241339,7.923053594,4
1371,45.7,1,1.239073346,-0.959364131,8.049524764,4
1374,45.8,1,1.242247558,-1.004347197,8.054898232,4
1377,45.9,1,1.252771324,-1.011015131,8.084783937,4
1380,46,1,1.275941036,-1.055648063,8.231597363,2
1383,46.1,1,1.288774106,-1.107701746,8.32895223,4
1386,46.2,1,1.276984495,-1.104379433,8.25953391,4
1389,46.3,1,1.30116032,-1.16613463,8.406193338,4
1392,46.4,1,1.318416354,-1.16698631,8.526425118,4
1395,46.5,1,1.301876571,-1.211932755,8.463289644,4
1398,46.6,1,1.32426929,-1.263500986,8.598227551,4
1401,46.7,1,1.335335035,-1.193498061,8.69156238,4
1404,46.8,1,1.329005407,-1.140026723,8.660116814,4
1407,46.9,1,1.339175393,-1.186652144,8.77794105,4
1410,47,1,1.36698237,-1.20756229,9.004662195,2
1413,47.1,1,1.36821042,-1.186740639,9.025018076,4
1416,47.2,1,1.372904803,-1.22887646,9.113941056,4
1419,47.3,1,1.372168818,-1.234141249,9.165693268,4
1422,47.4,1,1.371825023,-1.154025709,9.228378426,4
1425,47.5,1,1.396401322,-1.123026089,9.425145612,4
1428,47.6,1,1.387888228,-1.108932443,9.423771912,4
1431,47.7,1,1.371748245,-1.161077744,9.363763287,4
1434,47.8,1,1.378264622,-1.175112135,9.48871386,4
1437,47.9,1,1.361675878,-1.13912651,9.433008787,4
1440,48,1,1.365929119,-1.151848437,9.535489629,2
1443,48.1,1,1.39899815,-1.148289771,9.805103382,4
1446,48.2,1,1.389338115,-1.172626996,9.817679109,4
1449,48.3,1,1.410004471,-1.208131425,10.01619322,4
1452,48.4,1,1.386542501,-1.257068962,9.923322303,4
1455,48.5,1,1.373303424,-1.311269617,9.931582423,4
1458,48.6,1,1.357170597,-1.36188045,9.897251682,4
1461,48.7,1,1.357791777,-1.526108367,9.979361507,4
1464,48.8,1,1.376108358,-1.63492219,10.19560864,4
1467,48.9,1,1.378027425,-1.572100161,10.28156759,4
1470,49,1,1.398060279,-1.516655393,10.52432671,2
1473,49.1,1,1.391995988,-1.498231285,10.53962127,4
1476,49.2,1,1.38995017,-1.493687718,10.58697926,4
1479,49.3,1,1.404528318,-1.462077456,10.75507261,4
1482,49.4,1,1.425171306,-1.482679075,10.92407462,4
1485,49.5,1,1.39043287,-1.701603962,10.68036882,4
1488,49.6,1,1.427529782,-1.761330614,11.00558002,4
1491,49.7,0,-42,-42,-42,4
1494,49.8,0,-42,-42,-42,4
1497,49.9,1,1.394430643,-2.0061993,10.95964304,4
1500,50,1,1.425848539,-1.962685803,11.29641458,2
1503,50.1,1,1.412466687,-1.91305313,11.29446926,4
1506,50.2,1,1.400497842,-1.796878691,11.29516777,4
1509,50.3,1,1.413700289,-1.796290095,11.48292083,4
1512,50.4,1,1.417193426,-1.806328172,11.68894309,4
1515,50.5,1,1.352057702,-1.666116163,11.31111513,4
1518,50.6,1,1.384502715,-1.839618315,11.66110243,4
1521,50.7,1,1.38204463,-2.349267702,11.71689029,4
1524,50.8,1,1.381499589,-2.382637386,11.81299022,4
1527,50.9,0,-42,-42,-42,4
1530,51,1,1.382133744,-2.435742914,12.03922625,2
1533,51.1,0,-42,-42,-42,4
1536,51.2,0,-42,-42,-42,4
1539,51.3,1,1.364215641,-2.483456529,11.99445681,4
1542,51.4,1,1.341176586,-2.452588567,11.84242871,4
1545,51.5,1,1.371031859,-2.514883121,12.18615905,4
1548,51.6,0,-42,-42,-42,4
1551,51.7,1,1.320366568,-2.480749648,12.14046879,4
1554,51.8,0,-42,-42,-42,4
1557,51.9,1,1.338069523,-2.550981907,12.22892669,4
1560,52,1,1.322951478,-2.510277753,11.96952674,2
1563,52.1,1,1.310726234,-2.426393507,11.7820285,4
1566,52.2,0,-42,-42,-42,4
1569,52.3,1,1.389416243,-1.50790291,12.54405002,4
1572,52.4,1,1.367649407,-1.591272702,12.27355398,4
1575,52.5,1,1.370461778,-1.645421685,12.29026262,4
1578,52.6,1,1.390804657,-1.584345827,12.34914242,4
1581,52.7,1,1.397386805,-1.531930353,12.39526388,4
1584,52.8,1,1.391105812,-1.608857996,12.37249343,4
1587,52.9,0,-42,-42,-42,4
1590,53,1,1.39488228,-1.589301245,12.47561589,2
1593,53.1,1,1.38650546,-1.568510945,12.44738817,4
1596,53.2,1,1.398607929,-1.602598603,12.54640465,4
1599,53.3,1,1.377882996,-1.541065364,12.36314825,4
1602,53.4,1,1.4000097,-1.579261689,12.5641308,4
1605,53.5,1,1.398292552,-1.632800207,12.56357913,4
1608,53.6,0,-42,-42,-42,4
1611,53.7,0,-42,-42,-42,4
1614,53.8,0,-42,-42,-42,4
1617,53.9,0,-42,-42,-42,4
1620,54,0,-42,-42,-42,2
1623,54.1,0,-42,-42,-42,4
1626,54.2,0,-42,-42,-42,4
1629,54.3,0,-42,-42,-42,4
1632,54.4,0,-42,-42,-42,4
1635,54.5,0,-42,-42,-42,4
1638,54.6,0,-42,-42,-42,4
1641,54.7,0,-42,-42,-42,4
1644,54.8,1,1.437009754,-1.754287634,13.58700535,4
1647,54.9,0,-42,-42,-42,4
1650,55,0,-42,-42,-42,2
1653,55.1,0,-42,-42,-42,4
1656,55.2,0,-42,-42,-42,4
1659,55.3,1,1.434127442,-2.798336984,13.81641904,4
1662,55.4,0,-42,-42,-42,4
1665,55.5,0,-42,-42,-42,4
1668,55.6,0,-42,-42,-42,4
1671,55.7,0,-42,-42,-42,4
1674,55.8,0,-42,-42,-42,4
1677,55.9,0,-42,-42,-42,4
1680,56,0,-42,-42,-42,2
1683,56.1,0,-42,-42,-42,4
1686,56.2,0,-42,-42,-42,4
1689,56.3,0,-42,-42,-42,4
1692,56.4,0,-42,-42,-42,4
1695,56.5,0,-42,-42,-42,4
1698,56.6,0,-42,-42,-42,4
1701,56.7,0,-42,-42,-42,4
1704,56.8,0,-42,-42,-42,4
1707,56.9,0,-42,-42,-42,4
1710,57,0,-42,-42,-42,2
1713,57.1,0,-42,-42,-42,4
1716,57.2,0,-42,-42,-42,4
1719,57.3,0,-42,-42,-42,4
1722,57.4,0,-42,-42,-42,4
1725,57.5,0,-42,-42,-42,4
1728,57.6,0,-42,-42,-42,4
1731,57.7,0,-42,-42,-42,4
1734,57.8,0,-42,-42,-42,4
1737,57.9,0,-42,-42,-42,4
1740,58,0,-42,-42,-42,2
1743,58.1,0,-42,-42,-42,4
1746,58.2,0,-42,-42,-42,4
1749,58.3,0,-42,-42,-42,4
1752,58.4,0,-42,-42,-42,4
1755,58.5,0,-42,-42,-42,4
1758,58.6,0,-42,-42,-42,4
1761,58.7,0,-42,-42,-42,4
1764,58.8,0,-42,-42,-42,4
1767,58.9,0,-42,-42,-42,4
1770,59,0,-42,-42,-42,2
